t_s,V_m_V,x,R_obj_ohm,R_theo_ohm,diff_rel
4.959620,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.961200,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.962780,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.964360,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.965940,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.967520,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.969100,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.970680,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.972260,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.973840,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.975420,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.977000,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.978580,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.980160,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.981740,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.983320,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.984900,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.986480,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.988060,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.989640,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.991220,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.992800,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.994380,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.995960,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.997540,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
4.999120,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.000700,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.002280,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.003860,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.005440,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.007020,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.008600,0.060000,1.000000,10000.0000,10000.0000,0.000e+00
5.010180,0.117576,1.000000,10000.0000,10000.0000,0.000e+00
5.011760,0.172826,1.000000,10000.0000,10000.0000,0.000e+00
5.013340,0.225844,1.000000,10000.0000,10000.0000,0.000e+00
5.014920,0.276720,1.000000,10000.0000,10000.0000,0.000e+00
5.016500,0.325540,1.000000,10000.0000,10000.0000,0.000e+00
5.018080,0.372388,1.000000,10000.0000,10000.0000,0.000e+00
5.019660,0.417344,1.000000,10000.0000,10000.0000,0.000e+00
5.021240,0.460483,1.000000,10000.0000,10000.0000,0.000e+00
5.022820,0.501880,1.000000,10000.0000,10000.0000,0.000e+00
5.024400,0.541604,1.000000,10000.0000,10000.0000,0.000e+00
5.025980,0.579723,1.000000,10000.0000,10000.0000,0.000e+00
5.027560,0.616302,1.000000,10000.0000,10000.0000,0.000e+00
5.029140,0.651404,1.000000,10000.0000,10000.0000,0.000e+00
5.030720,0.685087,1.000000,10000.0000,10000.0000,0.000e+00
5.032300,0.717409,1.000000,10000.0000,10000.0000,0.000e+00
5.033880,0.748426,1.000000,10000.0000,10000.0000,0.000e+00
5.035460,0.778190,1.000000,10000.0000,10000.0000,0.000e+00
5.037040,0.806751,1.000000,10000.0000,10000.0000,0.000e+00
5.038620,0.834158,1.000000,10000.0000,10000.0000,0.000e+00
5.040200,0.860458,1.000000,10000.0000,10000.0000,0.000e+00
5.041780,0.885695,1.000000,10000.0000,10000.0000,0.000e+00
5.043360,0.909913,1.000000,10000.0000,10000.0000,0.000e+00
5.044940,0.933153,1.000000,10000.0000,10000.0000,0.000e+00
5.046520,0.955454,1.000000,10000.0000,10000.0000,0.000e+00
5.048100,0.976853,1.000000,10000.0000,10000.0000,0.000e+00
5.049680,0.997388,1.000000,10000.0000,10000.0000,0.000e+00
5.051260,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.052840,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.054420,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.056000,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.057580,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.059160,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.060740,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.062320,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.063900,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.065480,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.067060,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.068640,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.070220,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.071800,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.073380,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.074960,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.076540,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.078120,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.079700,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.081280,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.082860,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.084440,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.086020,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.087600,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.089180,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.090760,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.092340,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.093920,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.095500,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.097080,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.098660,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.100240,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.101820,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.103400,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.104980,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.106560,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.108140,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.109720,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.111300,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.112880,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.114460,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.116040,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.117620,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.119200,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.120780,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.122360,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.123940,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.125520,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.127100,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.128680,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.130260,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.131840,0.060000,1.000000,10000.0000,10000.0000,0.000e+00
5.133420,0.117576,1.000000,10000.0000,10000.0000,0.000e+00
5.135000,0.172826,1.000000,10000.0000,10000.0000,0.000e+00
5.136580,0.225844,1.000000,10000.0000,10000.0000,0.000e+00
5.138160,0.276720,1.000000,10000.0000,10000.0000,0.000e+00
5.139740,0.325540,1.000000,10000.0000,10000.0000,0.000e+00
5.141320,0.372388,1.000000,10000.0000,10000.0000,0.000e+00
5.142900,0.417344,1.000000,10000.0000,10000.0000,0.000e+00
5.144480,0.460483,1.000000,10000.0000,10000.0000,0.000e+00
5.146060,0.501880,1.000000,10000.0000,10000.0000,0.000e+00
5.147640,0.541604,1.000000,10000.0000,10000.0000,0.000e+00
5.149220,0.579723,1.000000,10000.0000,10000.0000,0.000e+00
5.150800,0.616302,1.000000,10000.0000,10000.0000,0.000e+00
5.152380,0.651404,1.000000,10000.0000,10000.0000,0.000e+00
5.153960,0.685087,1.000000,10000.0000,10000.0000,0.000e+00
5.155540,0.717409,1.000000,10000.0000,10000.0000,0.000e+00
5.157120,0.748426,1.000000,10000.0000,10000.0000,0.000e+00
5.158700,0.778190,1.000000,10000.0000,10000.0000,0.000e+00
5.160280,0.806751,1.000000,10000.0000,10000.0000,0.000e+00
5.161860,0.834158,1.000000,10000.0000,10000.0000,0.000e+00
5.163440,0.860458,1.000000,10000.0000,10000.0000,0.000e+00
5.165020,0.885695,1.000000,10000.0000,10000.0000,0.000e+00
5.166600,0.909913,1.000000,10000.0000,10000.0000,0.000e+00
5.168180,0.933153,1.000000,10000.0000,10000.0000,0.000e+00
5.169760,0.955454,1.000000,10000.0000,10000.0000,0.000e+00
5.171340,0.976853,1.000000,10000.0000,10000.0000,0.000e+00
5.172920,0.997388,1.000000,10000.0000,10000.0000,0.000e+00
5.174500,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.176080,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.177660,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.179240,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.180820,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.182400,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.183980,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.185560,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.187140,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.188720,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.190300,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.191880,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.193460,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.195040,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.196620,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.198200,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.199780,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.201360,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.202940,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.204520,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.206100,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.207680,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.209260,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.210840,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.212420,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.214000,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.215580,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.217160,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.218740,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.220320,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.221900,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.223480,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.225060,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.226640,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.228220,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.229800,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.231380,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.232960,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.234540,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.236120,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.237700,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.239280,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.240860,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.242440,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.244020,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.245600,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.247180,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.248760,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.250340,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.251920,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.253500,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.255080,0.060000,1.000000,10000.0000,10000.0000,0.000e+00
5.256660,0.117576,1.000000,10000.0000,10000.0000,0.000e+00
5.258240,0.172826,1.000000,10000.0000,10000.0000,0.000e+00
5.259820,0.225844,1.000000,10000.0000,10000.0000,0.000e+00
5.261400,0.276720,1.000000,10000.0000,10000.0000,0.000e+00
5.262980,0.325540,1.000000,10000.0000,10000.0000,0.000e+00
5.264560,0.372388,1.000000,10000.0000,10000.0000,0.000e+00
5.266140,0.417344,1.000000,10000.0000,10000.0000,0.000e+00
5.267720,0.460483,1.000000,10000.0000,10000.0000,0.000e+00
5.269300,0.501880,1.000000,10000.0000,10000.0000,0.000e+00
5.270880,0.541604,1.000000,10000.0000,10000.0000,0.000e+00
5.272460,0.579723,1.000000,10000.0000,10000.0000,0.000e+00
5.274040,0.616302,1.000000,10000.0000,10000.0000,0.000e+00
5.275620,0.651404,1.000000,10000.0000,10000.0000,0.000e+00
5.277200,0.685087,1.000000,10000.0000,10000.0000,0.000e+00
5.278780,0.717409,1.000000,10000.0000,10000.0000,0.000e+00
5.280360,0.748426,1.000000,10000.0000,10000.0000,0.000e+00
5.281940,0.778190,1.000000,10000.0000,10000.0000,0.000e+00
5.283520,0.806751,1.000000,10000.0000,10000.0000,0.000e+00
5.285100,0.834158,1.000000,10000.0000,10000.0000,0.000e+00
5.286680,0.860458,1.000000,10000.0000,10000.0000,0.000e+00
5.288260,0.885695,1.000000,10000.0000,10000.0000,0.000e+00
5.289840,0.909913,1.000000,10000.0000,10000.0000,0.000e+00
5.291420,0.933153,1.000000,10000.0000,10000.0000,0.000e+00
5.293000,0.955454,1.000000,10000.0000,10000.0000,0.000e+00
5.294580,0.976853,1.000000,10000.0000,10000.0000,0.000e+00
5.296160,0.997388,1.000000,10000.0000,10000.0000,0.000e+00
5.297740,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.299320,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.300900,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.302480,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.304060,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.305640,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.307220,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.308800,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.310380,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.311960,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.313540,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.315120,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.316700,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.318280,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.319860,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.321440,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.323020,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.324600,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.326180,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.327760,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.329340,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.330920,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.332500,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.334080,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.335660,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.337240,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.338820,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.340400,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.341980,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.343560,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.345140,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.346720,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.348300,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.349880,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.351460,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.353040,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.354620,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.356200,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.357780,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.359360,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.360940,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.362520,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.364100,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.365680,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.367260,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.368840,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.370420,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.372000,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.373580,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.375160,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.376740,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.378320,0.060000,1.000000,10000.0000,10000.0000,0.000e+00
5.379900,0.117576,1.000000,10000.0000,10000.0000,0.000e+00
5.381480,0.172826,1.000000,10000.0000,10000.0000,0.000e+00
5.383060,0.225844,1.000000,10000.0000,10000.0000,0.000e+00
5.384640,0.276720,1.000000,10000.0000,10000.0000,0.000e+00
5.386220,0.325540,1.000000,10000.0000,10000.0000,0.000e+00
5.387800,0.372388,1.000000,10000.0000,10000.0000,0.000e+00
5.389380,0.417344,1.000000,10000.0000,10000.0000,0.000e+00
5.390960,0.460483,1.000000,10000.0000,10000.0000,0.000e+00
5.392540,0.501880,1.000000,10000.0000,10000.0000,0.000e+00
5.394120,0.541604,1.000000,10000.0000,10000.0000,0.000e+00
5.395700,0.579723,1.000000,10000.0000,10000.0000,0.000e+00
5.397280,0.616302,1.000000,10000.0000,10000.0000,0.000e+00
5.398860,0.651404,1.000000,10000.0000,10000.0000,0.000e+00
5.400440,0.685087,1.000000,10000.0000,10000.0000,0.000e+00
5.402020,0.717409,1.000000,10000.0000,10000.0000,0.000e+00
5.403600,0.748426,1.000000,10000.0000,10000.0000,0.000e+00
5.405180,0.778190,1.000000,10000.0000,10000.0000,0.000e+00
5.406760,0.806751,1.000000,10000.0000,10000.0000,0.000e+00
5.408340,0.834158,1.000000,10000.0000,10000.0000,0.000e+00
5.409920,0.860458,1.000000,10000.0000,10000.0000,0.000e+00
5.411500,0.885695,1.000000,10000.0000,10000.0000,0.000e+00
5.413080,0.909913,1.000000,10000.0000,10000.0000,0.000e+00
5.414660,0.933153,1.000000,10000.0000,10000.0000,0.000e+00
5.416240,0.955454,1.000000,10000.0000,10000.0000,0.000e+00
5.417820,0.976853,1.000000,10000.0000,10000.0000,0.000e+00
5.419400,0.997388,1.000000,10000.0000,10000.0000,0.000e+00
5.420980,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.422560,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.424140,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.425720,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.427300,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.428880,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.430460,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.432040,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.433620,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.435200,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.436780,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.438360,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.439940,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.441520,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.443100,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.444680,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.446260,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.447840,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.449420,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.451000,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.452580,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.454160,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.455740,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.457320,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.458900,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.460480,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.462060,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.463640,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.465220,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.466800,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.468380,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.469960,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.471540,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.473120,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.474700,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.476280,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.477860,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.479440,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.481020,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.482600,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.484180,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.485760,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.487340,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.488920,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.490500,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.492080,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.493660,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.495240,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.496820,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.498400,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.499980,0.000000,1.000000,10000.0000,10000.0000,0.000e+00
5.501560,0.060000,1.000000,10000.0000,10000.0000,0.000e+00
5.503140,0.117576,1.000000,10000.0000,10000.0000,0.000e+00
